Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,San Antonio Zoo Garage,3903 N St Mary's,"We apologize, the chargers at this 
loaiotn are currently under repairs.
",San Antonio,TX,78212,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,29.463951,-98.477334,10/5/2022,196105,2022-10-05 22:58:45 UTC,,,,9/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,MB OF SANJUAN STATION 1,400 E Expressway 83,,San Juan,TX,78589,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.197288,-98.148193,10/29/2022,196169,2022-10-29 01:12:53 UTC,,,,9/22/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AMLI West Plano,5961 West Parker Road,,Plano,TX,75093,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,33.0470319,-96.8275631,10/29/2022,196193,2022-10-29 00:34:21 UTC,,,,9/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,
ELEC,CPSE-SATX CENTRALMKT_GW02,4820 Broadway St,,Alamo Heights,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.470983,-98.463377,10/29/2022,196341,2022-10-29 00:57:35 UTC,,,,9/25/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX CENTRALMKT_GW03,4820 Broadway St,,Alamo Heights,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.470948,-98.463407,10/29/2022,196342,2022-10-29 00:57:35 UTC,,,,9/25/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX CENTRALMKT_GW04,4820 Broadway St,,Alamo Heights,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.470932,-98.463413,10/29/2022,196343,2022-10-29 00:57:35 UTC,,,,9/25/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,GMF SSC,3302 North Ellison Drive,,San Antonio,TX,78251,,800-663-5633,E,,Public,MO: Not Specified; TU: Not Specified; WE: Not Specified; TH: Not Specified; FR: Not Specified; SA: Not Specified; SU: Not Specified,,,,,,2,,,SemaCharge Network,https://semaconnect.com/,GPS,29.4670113,-98.7012373,10/29/2022,196450,2022-10-29 00:34:21 UTC,,,,9/29/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,
ELEC,LANTANA HILLS LANTANA #1,6601 Rialto Blvd,,Austin,TX,78735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.247525,-97.858798,10/29/2022,196451,2022-10-29 00:49:32 UTC,,,,9/29/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX UTSA BAUERLE 1,6 Bauerle Rd,,San Antonio,TX,78249,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.585538,-98.616988,10/29/2022,196477,2022-10-29 00:54:00 UTC,,,,9/30/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX HEB DEZAVALA 1,12777 W IH 10 Frontage Rd,,San Antonio,TX,78230,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.5618,-98.589838,10/29/2022,196478,2022-10-29 00:54:00 UTC,,,,9/30/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX WONDERLAND ST 5,4545 Fredericksburg Rd,,Balcones Heights,TX,78201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.492152,-98.552973,10/29/2022,196481,2022-10-29 00:55:58 UTC,,,,9/30/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AMC CLASSIC Lake Worth 14,6600 NW Loop 820,,Fort Worth,TX,76135,,888-264-2208,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Volta,https://voltacharging.com/,GPS,32.80377857,-97.42998637,10/12/2021,196539,2022-10-17 15:38:16 UTC,P,,,9/24/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER_ENTERTAINMENT,,,,,,,FREE,,,,,,,,,,FALSE
ELEC,Topgolf - Fort Worth,2201 E 4th St,,Fort Worth,TX,76102,,888-264-2208,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Volta,https://voltacharging.com/,GPS,32.7633871,-97.31413687,10/12/2021,196540,2022-10-17 15:38:16 UTC,P,,,9/24/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,OTHER_ENTERTAINMENT,,,,,,,FREE,,,,,,,,,,FALSE
ELEC,DCMC GARAGE 3 LVL3 RAMP,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302378,-97.705102,10/29/2022,196567,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL2 ELEVATOR,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302424,-97.704995,10/29/2022,196568,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL5 RAMP,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302368,-97.705091,10/29/2022,196569,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 STATION 40612,4910 Mueller Blvd Parking garage,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302226,-97.706256,10/29/2022,196570,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL4 ELEVATOR,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302368,-97.705102,10/29/2022,196571,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL5 ELEVATOR,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.30235,-97.705059,10/29/2022,196572,2022-10-29 01:12:17 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL3 ELEVATOR,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302387,-97.705102,10/29/2022,196573,2022-10-29 01:12:18 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL4 RAMP,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302387,-97.704984,10/29/2022,196574,2022-10-29 01:12:18 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL1 RAMP RIGHT,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302405,-97.705145,10/29/2022,196575,2022-10-29 01:12:18 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL1 RAMP LEFT,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302405,-97.705102,10/29/2022,196576,2022-10-29 01:12:18 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DCMC GARAGE 3 LVL2 RAMP,4910 Mueller Blvd,,Austin,TX,78723,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.302396,-97.705102,10/29/2022,196577,2022-10-29 01:12:18 UTC,,,,10/1/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NWD,819 Taylor St,,Galveston,TX,77550,,,E,,Private - Government only,24 hours daily,,,,,,2,,,Non-Networked,,GPS,32.750461,-97.331455,10/12/2021,197020,2022-02-10 19:42:29 UTC,FG,2,"Corps of Engineers, Civil Works",9/21/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,USACE_CW,FED_GOV,,,,,,,,,,,,,,,,,
ELEC,NPS IMRO: LYJO Headquarters,100 E LadyBird Ln,,Johnson City,TX,78636,,,E,,Private - Government only,24 hours daily,,,,,,1,,,Non-Networked,,GPS,30.274374,-98.411115,10/12/2021,197021,2022-02-10 19:42:29 UTC,FG,16,Department of the Interior,9/21/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,
ELEC,NPS IMRO: San Antonio Missions National Park -2,6701 San Jose Dr,,San Antonio,TX,78214,,,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,29.361172,-98.478433,10/12/2021,197022,2022-02-10 19:42:29 UTC,FG,16,Department of the Interior,9/21/2021,,,,,J1772,US,,,,Public,,public,,DOI,NATL_PARK,,,,,,,,,,,,,,,,,FALSE
ELEC,NPS IMRO: LYJO Bus Barn,1277 English Park Rd,,Stonewall,TX,78671,,,E,,Private - Government only,24 hours daily,,,,,,1,,,Non-Networked,,GPS,30.237391,-98.629206,10/12/2021,197023,2022-02-10 19:42:29 UTC,FG,16,Department of the Interior,9/21/2021,,,,,J1772,US,,,,Privé - Réservé au gouvernement,,private,GOVERNMENT,DOI,NATL_PARK,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX UNHOSPITAL 1,4502 Medical Dr. West Garage,,San Antonio,TX,78229,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.509599,-98.580322,10/29/2022,197059,2022-10-29 00:55:54 UTC,,,,10/2/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX HEB MARBACH 1,8219 Marbach Rd,,San Antonio,TX,78227,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.418817,-98.651925,10/29/2022,197123,2022-10-29 00:54:00 UTC,,,,10/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX HEB OLMOS STAT1,300 W Olmos Dr,,San Antonio,TX,78212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.470821,-98.495972,10/29/2022,197124,2022-10-29 00:55:49 UTC,,,,10/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX SW CLINIC 01,2121 SW 36th St,,San Antonio,TX,78237,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.409207,-98.575058,10/29/2022,197135,2022-10-29 01:15:21 UTC,,,,10/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CPSE-SATX PORT SANANTON F,907 Billy Mitchell Blvd,,San Antonio,TX,78226,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.386021,-98.571619,10/29/2022,197136,2022-10-29 01:15:22 UTC,,,,10/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Addison,14951 Dallas Pkwy,,Dallas,TX,75254,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,4,,,Non-Networked,,GPS,32.95295799,-96.82363623,11/4/2021,197459,2022-02-10 19:42:29 UTC,P,,,10/4/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,MULTI_UNIT_DWELLING,,,,,,,,,,,,,,,,,TRUE
ELEC,Whole Foods Market,6741 N MacArthur Blvd,,Irving,TX,75039,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,32.90130065,-96.95980915,11/4/2021,197460,2022-02-10 19:42:29 UTC,P,,,10/4/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,FALSE
ELEC,Whole Foods Market,3720 Vision Dr,,Fort Worth,TX,76109,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,2,,,Non-Networked,,GPS,32.70026683,-97.41268381,11/4/2021,197461,2022-02-10 19:42:29 UTC,P,,,10/4/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,GROCERY,,,,,,,,,,,,,,,,,FALSE
ELEC,Virginia College,14200 N Interstate Highway 35,,Austin,TX,78728,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,30.43253493,-97.67089909,11/4/2021,197498,2022-02-10 19:42:29 UTC,P,,,10/4/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,,,,,,,,,,,TRUE
ELEC,Porsche of San Antonio,9455 IH-10,,San Antonio,TX,78230,,,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,,,,1,,,Non-Networked,,GPS,29.5287762,-98.55823116,11/4/2021,197499,2022-02-10 19:42:29 UTC,P,,,10/4/2021,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,CAR_DEALER,,,,,,,,,,,,,,,,,FALSE
ELEC,Ellie Apartments,2900 Sunridge Drive,,Austin,TX,78741,,888-998-2546,E,,Private,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,30.2215703,-97.725749,10/5/2022,197550,2022-10-05 22:59:00 UTC,,,,10/8/2021,,,,,J1772,US,,,,Privé,,private,,,,,,,,,,Level 2: $0.3 per kWh,,,,,,,,,,
ELEC,Ardan West Village 3rd Floor,2975 Blackburn Street,"Chargers under repair.

The chargers at this location are under 
repairs.
",Dallas,TX,75204,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,32.807385,-96.794529,10/5/2022,197578,2022-10-05 22:56:36 UTC,,,,10/9/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,Ardan West Village 2nd Floor,2975 Blackburn Street,".

The chargers at this location are under 
repairs.
",Dallas,TX,75204,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,9,,,Blink Network,http://www.blinkcharging.com/,GPS,32.807445,-96.794601,10/5/2022,197579,2022-10-05 22:56:36 UTC,,,,10/9/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,PIE AE ZILKER PARK PH1,2201 William Barton Dr,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.264456,-97.771382,10/29/2022,197599,2022-10-29 00:56:21 UTC,,,,10/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AMD GO GREEN P100 FL3 RIGHT,7171 Southwest Pkwy,,Austin,TX,78735,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.250937,-97.863477,10/29/2022,197604,2022-10-29 01:00:54 UTC,,,,10/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE ZILKERPARKPOLO2,2225 Andrew Zilker Rd,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.266457,-97.774745,10/29/2022,197605,2022-10-29 01:03:25 UTC,,,,10/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PIE AE ZILKERPARKPOLO1,2225 Andrew Zilker Rd,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.266471,-97.774765,10/29/2022,197606,2022-10-29 01:03:25 UTC,,,,10/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,El Paso International Airport - Short Term Parking,6701 Convair Road,"Unit #631 is under repairs
",El Paso,TX,79925,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,31.798056,-106.394744,10/5/2022,197637,2022-10-05 22:56:55 UTC,,,,10/12/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,5000 BURNET STATION 1,5000 Burnet Rd,,Austin,TX,78756,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.321482,-97.739565,10/29/2022,197640,2022-10-29 00:54:50 UTC,,,,10/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENDEAVOR RE GRP CHD BLDG 4,5301 Decker Ln,,Austin,TX,78724,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.277357,-97.635246,10/29/2022,197660,2022-10-29 01:14:08 UTC,,,,10/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENDEAVOR RE GRP CHD LEASING,5301 Decker Ln,,Austin,TX,78724,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.278114,-97.635932,10/29/2022,197661,2022-10-29 01:14:09 UTC,,,,10/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ENDEAVOR RE GRP CHD BLDG 5,5301 Decker Ln,,Austin,TX,78724,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.277097,-97.634893,10/29/2022,197662,2022-10-29 01:14:09 UTC,,,,10/13/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LUCENT STATION 2,12201 Dessau Rd,,Austin,TX,78754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.384216,-97.648232,10/29/2022,197762,2022-10-29 01:10:54 UTC,,,,10/15/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,LUCENT STATION 1,12101 Dessau Rd,,Austin,TX,78754,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.382266,-97.64835,10/29/2022,197764,2022-10-29 01:12:33 UTC,,,,10/15/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,REAL ESTATE OPS HQ 5ATT,301 S Akard St,,Dallas,TX,75202,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.778679,-96.799669,10/29/2022,197826,2022-10-29 01:05:56 UTC,,,,10/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,TW SF TEXAS CITY LINE A,3661 N Plano Rd,,Richardson,TX,75082,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.001953,-96.69994,10/29/2022,197952,2022-10-29 01:15:22 UTC,,,,10/21/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Brookshire Bros #12,455 George Bush Dr W,,College Station,TX,77840,,866-816-7584,E,,Public,,,,,,,,2,,EV Connect,http://evconnect.com/,GPS,30.60044,-96.342524,10/29/2022,198021,2022-10-29 02:15:47 UTC,,,,10/19/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NALLE WOODS STATION 1,4700 N Capital of Texas Hwy,,Austin,TX,78746,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.345185,-97.801763,10/29/2022,198051,2022-10-29 01:06:51 UTC,,,,10/22/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,URBAN CREST STATION 1,3819 Harry Wurzbach Rd,,San Antonio,TX,78209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,29.503367,-98.435468,10/29/2022,198077,2022-10-29 01:13:56 UTC,,,,10/22/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,2401CS#01 2401 CS-1,2401 Cedar Springs Rd Suite 110,,Dallas,TX,75201,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.797347,-96.805923,10/29/2022,198120,2022-10-29 01:05:32 UTC,,,,10/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BRANDYWINE AUST COLORADO ST2,405 Colorado St,,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.26651,-97.74467,10/29/2022,198126,2022-10-29 01:14:26 UTC,,,,10/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,BRANDYWINE AUST COLORADO ST1,405 Colorado St,,Austin,TX,78701,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,30.267581,-97.744568,10/29/2022,198127,2022-10-29 01:14:26 UTC,,,,10/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Aloft Fort Worth North Trophy Club,96 Trophy Club Drive,"Go to front of the building, then 
around to the right side
",Trophy Club,TX,76262,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,32.992978,-97.189005,10/5/2022,198199,2022-10-05 22:57:11 UTC,,,,10/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Level 2: $0.49 per kWh,,,,,,,,,,
ELEC,HOME2TRU STATION 2,2681 Plaza Pkwy,,Wichita Falls,TX,76308,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,33.866019,-98.527329,10/29/2022,199081,2022-10-29 01:12:03 UTC,,,,10/26/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,PARK PLACE DALL CLIENT STATION,Lemmon at Haggar - N - NS,,Dallas,TX,75209,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,32.833148,-96.829596,10/29/2022,199082,2022-10-29 01:13:34 UTC,,,,10/26/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,The Sterling at Regent Square,3515 West Dallas Steet,,Houston,TX,77019,,800-663-5633,E,,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,,,,,16,,,SemaCharge Network,https://semaconnect.com/,GPS,29.756846,-95.4047033,10/29/2022,199123,2022-10-29 00:34:21 UTC,,,,10/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$15.00/Hr Variable Parking Fee, $0.10-$0.21/kWh Variable Energy Fee",,,,,,,,,,
